Country Origin Name,Country Origin Code,Migration by Gender Name,Migration by Gender Code,Country Dest Name,Country Dest Code,1960 [1960],1970 [1970],1980 [1980],1990 [1990],2000 [2000]
St. Kitts and Nevis,KNA,Female,FEM,Costa Rica,CRI,0,0,0,0,1
St. Kitts and Nevis,KNA,Female,FEM,Cuba,CUB,132,115,67,43,41
St. Kitts and Nevis,KNA,Female,FEM,Dominica,DMA,57,45,34,18,26
St. Kitts and Nevis,KNA,Female,FEM,Dominican Republic,DOM,47,47,36,30,26
St. Kitts and Nevis,KNA,Female,FEM,Ecuador,ECU,0,0,0,0,0
St. Kitts and Nevis,KNA,Female,FEM,El Salvador,SLV,0,0,0,0,0
St. Kitts and Nevis,KNA,Female,FEM,Falkland Islands (Malvinas),FLK,0,0,0,0,0
St. Kitts and Nevis,KNA,Female,FEM,French Guiana,GUF,0,0,1,3,6
St. Kitts and Nevis,KNA,Female,FEM,Grenada,GRD,138,71,9,4,9
St. Kitts and Nevis,KNA,Female,FEM,Guadeloupe,GLP,27,55,110,243,234
St. Kitts and Nevis,KNA,Female,FEM,Guatemala,GTM,0,0,0,0,0
St. Kitts and Nevis,KNA,Female,FEM,Guyana,GUY,0,8,10,3,0
St. Kitts and Nevis,KNA,Female,FEM,Haiti,HTI,9,18,22,28,36
St. Kitts and Nevis,KNA,Female,FEM,Honduras,HND,0,0,0,0,0
St. Kitts and Nevis,KNA,Female,FEM,Jamaica,JAM,114,76,60,57,175
St. Kitts and Nevis,KNA,Female,FEM,Martinique,MTQ,0,1,61,3,4
St. Kitts and Nevis,KNA,Female,FEM,Mexico,MEX,1,0,0,10,0
St. Kitts and Nevis,KNA,Female,FEM,Montserrat,MSR,81,123,139,101,9
St. Kitts and Nevis,KNA,Female,FEM,Netherlands Antilles,ANT,979,930,881,1114,381
St. Kitts and Nevis,KNA,Female,FEM,Nicaragua,NIC,0,0,0,0,0
St. Kitts and Nevis,KNA,Female,FEM,Panama,PAN,0,0,0,0,0
St. Kitts and Nevis,KNA,Female,FEM,Paraguay,PRY,0,0,0,0,0
St. Kitts and Nevis,KNA,Female,FEM,Peru,PER,0,0,0,4,3
St. Kitts and Nevis,KNA,Female,FEM,Puerto Rico,PRI,39,116,169,78,1626
St. Kitts and Nevis,KNA,Female,FEM,St. Kitts and Nevis,KNA,0,0,0,0,0
St. Kitts and Nevis,KNA,Female,FEM,St. Lucia,LCA,51,42,34,21,40
St. Kitts and Nevis,KNA,Female,FEM,St. Vincent and the Grenadines,VCT,0,0,0,20,32
St. Kitts and Nevis,KNA,Female,FEM,Suriname,SUR,0,0,0,0,0
St. Kitts and Nevis,KNA,Female,FEM,Trinidad and Tobago,TTO,2772,1260,105,74,112
St. Kitts and Nevis,KNA,Female,FEM,Turks and Caicos Islands,TCA,3,8,21,12,13
St. Kitts and Nevis,KNA,Female,FEM,Uruguay,URY,0,0,0,0,0
St. Kitts and Nevis,KNA,Female,FEM,"Venezuela, RB",VEN,0,0,0,0,4
St. Kitts and Nevis,KNA,Female,FEM,Virgin Islands (U.S.),VIR,554,568,3810,5433,3787
St. Kitts and Nevis,KNA,Female,FEM,"Virgin Islands, British",VGB,89,351,519,811,896
St. Kitts and Nevis,KNA,Male,MAL,Anguilla,AIA,9,17,26,48,80
St. Kitts and Nevis,KNA,Male,MAL,Antigua and Barbuda,ATG,67,99,155,220,129
St. Kitts and Nevis,KNA,Male,MAL,Argentina,ARG,0,0,0,0,0
St. Kitts and Nevis,KNA,Male,MAL,Aruba,ABW,20,20,19,18,27
St. Kitts and Nevis,KNA,Male,MAL,"Bahamas, The",BHS,40,9,7,8,9
St. Kitts and Nevis,KNA,Male,MAL,Barbados,BRB,188,127,84,22,24
St. Kitts and Nevis,KNA,Male,MAL,Belize,BLZ,0,0,0,0,0
St. Kitts and Nevis,KNA,Male,MAL,Bolivia,BOL,0,0,0,0,0
St. Kitts and Nevis,KNA,Male,MAL,Brazil,BRA,0,0,0,0,0
St. Kitts and Nevis,KNA,Male,MAL,Cayman Islands,CYM,0,0,0,2,76
St. Kitts and Nevis,KNA,Male,MAL,Chile,CHL,0,0,0,6,0
St. Kitts and Nevis,KNA,Male,MAL,Colombia,COL,0,0,0,0,6
St. Kitts and Nevis,KNA,Male,MAL,Costa Rica,CRI,0,0,0,0,0
St. Kitts and Nevis,KNA,Male,MAL,Cuba,CUB,238,219,120,72,105
St. Kitts and Nevis,KNA,Male,MAL,Dominica,DMA,52,40,29,14,21
St. Kitts and Nevis,KNA,Male,MAL,Dominican Republic,DOM,128,111,95,81,67
St. Kitts and Nevis,KNA,Male,MAL,Ecuador,ECU,0,0,0,0,0
St. Kitts and Nevis,KNA,Male,MAL,El Salvador,SLV,0,0,0,0,0
St. Kitts and Nevis,KNA,Male,MAL,Falkland Islands (Malvinas),FLK,0,0,0,0,0
St. Kitts and Nevis,KNA,Male,MAL,French Guiana,GUF,0,0,2,4,5
St. Kitts and Nevis,KNA,Male,MAL,Grenada,GRD,126,68,11,4,7
St. Kitts and Nevis,KNA,Male,MAL,Guadeloupe,GLP,28,36,100,231,191
St. Kitts and Nevis,KNA,Male,MAL,Guatemala,GTM,0,0,0,0,0
St. Kitts and Nevis,KNA,Male,MAL,Guyana,GUY,0,18,22,6,0
St. Kitts and Nevis,KNA,Male,MAL,Haiti,HTI,8,21,28,40,55
St. Kitts and Nevis,KNA,Male,MAL,Honduras,HND,0,0,0,0,0
St. Kitts and Nevis,KNA,Male,MAL,Jamaica,JAM,104,81,59,55,160
St. Kitts and Nevis,KNA,Male,MAL,Martinique,MTQ,0,1,59,3,3
St. Kitts and Nevis,KNA,Male,MAL,Mexico,MEX,2,0,0,0,0
St. Kitts and Nevis,KNA,Male,MAL,Montserrat,MSR,81,108,105,77,7
St. Kitts and Nevis,KNA,Male,MAL,Netherlands Antilles,ANT,811,643,500,746,230
St. Kitts and Nevis,KNA,Male,MAL,Nicaragua,NIC,0,0,0,0,0
St. Kitts and Nevis,KNA,Male,MAL,Panama,PAN,0,0,0,0,0
St. Kitts and Nevis,KNA,Male,MAL,Paraguay,PRY,0,0,0,0,0
St. Kitts and Nevis,KNA,Male,MAL,Peru,PER,0,0,0,1,0
St. Kitts and Nevis,KNA,Male,MAL,Puerto Rico,PRI,37,109,153,69,1380
St. Kitts and Nevis,KNA,Male,MAL,St. Kitts and Nevis,KNA,0,0,0,0,0
St. Kitts and Nevis,KNA,Male,MAL,St. Lucia,LCA,61,43,25,20,36
St. Kitts and Nevis,KNA,Male,MAL,St. Vincent and the Grenadines,VCT,0,0,0,20,32
St. Kitts and Nevis,KNA,Male,MAL,Suriname,SUR,0,0,0,0,0
St. Kitts and Nevis,KNA,Male,MAL,Trinidad and Tobago,TTO,2618,1144,108,64,108
St. Kitts and Nevis,KNA,Male,MAL,Turks and Caicos Islands,TCA,3,8,22,10,11
St. Kitts and Nevis,KNA,Male,MAL,Uruguay,URY,0,0,0,0,0
St. Kitts and Nevis,KNA,Male,MAL,"Venezuela, RB",VEN,0,0,0,0,0
St. Kitts and Nevis,KNA,Male,MAL,Virgin Islands (U.S.),VIR,474,540,3076,4955,3281
St. Kitts and Nevis,KNA,Male,MAL,"Virgin Islands, British",VGB,92,534,568,875,968
St. Kitts and Nevis,KNA,Total,TOT,Anguilla,AIA,22,37,54,102,175
St. Kitts and Nevis,KNA,Total,TOT,Antigua and Barbuda,ATG,138,197,331,492,269
St. Kitts and Nevis,KNA,Total,TOT,Argentina,ARG,0,0,0,0,0
St. Kitts and Nevis,KNA,Total,TOT,Aruba,ABW,90,85,80,49,67
St. Kitts and Nevis,KNA,Total,TOT,"Bahamas, The",BHS,74,18,16,16,18
St. Kitts and Nevis,KNA,Total,TOT,Barbados,BRB,524,334,185,53,61
St. Kitts and Nevis,KNA,Total,TOT,Belize,BLZ,0,0,0,0,0
St. Kitts and Nevis,KNA,Total,TOT,Bolivia,BOL,0,0,0,0,0
St. Kitts and Nevis,KNA,Total,TOT,Brazil,BRA,0,0,0,0,0
St. Kitts and Nevis,KNA,Total,TOT,Cayman Islands,CYM,0,0,1,3,149
St. Kitts and Nevis,KNA,Total,TOT,Chile,CHL,0,0,0,13,0
St. Kitts and Nevis,KNA,Total,TOT,Colombia,COL,0,0,0,0,11
St. Kitts and Nevis,KNA,Total,TOT,Costa Rica,CRI,0,0,0,0,1
St. Kitts and Nevis,KNA,Total,TOT,Cuba,CUB,370,335,187,115,146
St. Kitts and Nevis,KNA,Total,TOT,Dominica,DMA,109,85,63,32,47
St. Kitts and Nevis,KNA,Total,TOT,Dominican Republic,DOM,175,158,132,112,92
St. Kitts and Nevis,KNA,Total,TOT,Ecuador,ECU,0,0,0,0,0
St. Kitts and Nevis,KNA,Total,TOT,El Salvador,SLV,0,0,0,0,0
St. Kitts and Nevis,KNA,Total,TOT,Falkland Islands (Malvinas),FLK,0,0,0,0,0
St. Kitts and Nevis,KNA,Total,TOT,French Guiana,GUF,0,2,3,7,11
St. Kitts and Nevis,KNA,Total,TOT,Grenada,GRD,264,139,20,9,16
St. Kitts and Nevis,KNA,Total,TOT,Guadeloupe,GLP,55,91,210,474,425
St. Kitts and Nevis,KNA,Total,TOT,Guatemala,GTM,0,0,0,0,0
St. Kitts and Nevis,KNA,Total,TOT,Guyana,GUY,0,26,32,8,0
St. Kitts and Nevis,KNA,Total,TOT,Haiti,HTI,16,39,50,68,92
St. Kitts and Nevis,KNA,Total,TOT,Honduras,HND,0,0,0,0,0
St. Kitts and Nevis,KNA,Total,TOT,Jamaica,JAM,218,157,119,112,334
St. Kitts and Nevis,KNA,Total,TOT,Martinique,MTQ,1,3,120,6,7
St. Kitts and Nevis,KNA,Total,TOT,Mexico,MEX,3,2,0,11,1
St. Kitts and Nevis,KNA,Total,TOT,Montserrat,MSR,163,231,244,178,16
St. Kitts and Nevis,KNA,Total,TOT,Netherlands Antilles,ANT,1790,1572,1381,1860,612
St. Kitts and Nevis,KNA,Total,TOT,Nicaragua,NIC,0,0,0,0,0
St. Kitts and Nevis,KNA,Total,TOT,Panama,PAN,0,0,0,0,0
St. Kitts and Nevis,KNA,Total,TOT,Paraguay,PRY,0,0,0,0,0
St. Kitts and Nevis,KNA,Total,TOT,Peru,PER,0,0,0,5,4
St. Kitts and Nevis,KNA,Total,TOT,Puerto Rico,PRI,76,224,322,147,3007
St. Kitts and Nevis,KNA,Total,TOT,St. Kitts and Nevis,KNA,0,0,0,0,0
St. Kitts and Nevis,KNA,Total,TOT,St. Lucia,LCA,112,84,60,41,77
St. Kitts and Nevis,KNA,Total,TOT,St. Vincent and the Grenadines,VCT,0,0,0,40,63
St. Kitts and Nevis,KNA,Total,TOT,Suriname,SUR,0,0,0,0,0
St. Kitts and Nevis,KNA,Total,TOT,Trinidad and Tobago,TTO,5390,2403,213,138,220
St. Kitts and Nevis,KNA,Total,TOT,Turks and Caicos Islands,TCA,6,17,43,22,24
St. Kitts and Nevis,KNA,Total,TOT,Uruguay,URY,0,0,0,0,0
St. Kitts and Nevis,KNA,Total,TOT,"Venezuela, RB",VEN,0,0,0,0,4
St. Kitts and Nevis,KNA,Total,TOT,Virgin Islands (U.S.),VIR,1028,1108,6887,10389,7069
St. Kitts and Nevis,KNA,Total,TOT,"Virgin Islands, British",VGB,181,885,1087,1687,1864
St. Lucia,LCA,Female,FEM,Anguilla,AIA,10,15,21,41,72
St. Lucia,LCA,Female,FEM,Antigua and Barbuda,ATG,79,107,154,216,213
St. Lucia,LCA,Female,FEM,Argentina,ARG,6,3,0,0,0
St. Lucia,LCA,Female,FEM,Aruba,ABW,65,61,57,23,30
St. Lucia,LCA,Female,FEM,"Bahamas, The",BHS,27,6,11,17,19
St. Lucia,LCA,Female,FEM,Barbados,BRB,255,1125,2108,2125,2485
St. Lucia,LCA,Female,FEM,Belize,BLZ,0,0,0,0,0
St. Lucia,LCA,Female,FEM,Bolivia,BOL,0,0,1,0,0
St. Lucia,LCA,Female,FEM,Brazil,BRA,0,0,0,7,0
St. Lucia,LCA,Female,FEM,Cayman Islands,CYM,0,0,1,3,56
St. Lucia,LCA,Female,FEM,Chile,CHL,0,0,3,2,34
St. Lucia,LCA,Female,FEM,Colombia,COL,4,4,4,4,8
St. Lucia,LCA,Female,FEM,Costa Rica,CRI,0,0,0,0,1
St. Lucia,LCA,Female,FEM,Cuba,CUB,100,87,51,33,32
St. Lucia,LCA,Female,FEM,Dominica,DMA,43,42,42,57,81
St. Lucia,LCA,Female,FEM,Dominican Republic,DOM,172,186,161,154,154
St. Lucia,LCA,Female,FEM,Ecuador,ECU,0,1,2,2,3
St. Lucia,LCA,Female,FEM,El Salvador,SLV,0,0,0,0,0
St. Lucia,LCA,Female,FEM,Falkland Islands (Malvinas),FLK,0,0,0,0,0
St. Lucia,LCA,Female,FEM,French Guiana,GUF,193,720,1484,3614,6196
St. Lucia,LCA,Female,FEM,Grenada,GRD,104,72,45,50,95
St. Lucia,LCA,Female,FEM,Guadeloupe,GLP,43,57,166,391,378
St. Lucia,LCA,Female,FEM,Guatemala,GTM,0,0,0,0,0
St. Lucia,LCA,Female,FEM,Guyana,GUY,0,213,262,103,109
St. Lucia,LCA,Female,FEM,Haiti,HTI,7,15,18,24,31
St. Lucia,LCA,Female,FEM,Honduras,HND,0,0,0,0,0
St. Lucia,LCA,Female,FEM,Jamaica,JAM,88,58,45,43,135
St. Lucia,LCA,Female,FEM,Martinique,MTQ,213,386,46,841,1075
St. Lucia,LCA,Female,FEM,Mexico,MEX,4,0,0,0,25
St. Lucia,LCA,Female,FEM,Montserrat,MSR,8,11,13,18,2
St. Lucia,LCA,Female,FEM,Netherlands Antilles,ANT,137,130,123,155,166
St. Lucia,LCA,Female,FEM,Nicaragua,NIC,0,0,0,0,0
St. Lucia,LCA,Female,FEM,Panama,PAN,0,0,0,0,2
St. Lucia,LCA,Female,FEM,Paraguay,PRY,0,0,1,0,0
St. Lucia,LCA,Female,FEM,Peru,PER,6,3,0,0,0
St. Lucia,LCA,Female,FEM,Puerto Rico,PRI,30,90,132,62,1271
St. Lucia,LCA,Female,FEM,St. Kitts and Nevis,KNA,26,21,20,25,26
St. Lucia,LCA,Female,FEM,St. Lucia,LCA,0,0,0,0,0
St. Lucia,LCA,Female,FEM,St. Vincent and the Grenadines,VCT,74,68,63,71,113
St. Lucia,LCA,Female,FEM,Suriname,SUR,3,2,2,2,3
St. Lucia,LCA,Female,FEM,Trinidad and Tobago,TTO,2087,1238,755,631,506
St. Lucia,LCA,Female,FEM,Turks and Caicos Islands,TCA,2,6,16,9,10
St. Lucia,LCA,Female,FEM,Uruguay,URY,6,7,2,3,5
St. Lucia,LCA,Female,FEM,"Venezuela, RB",VEN,12,0,42,33,14
St. Lucia,LCA,Female,FEM,Virgin Islands (U.S.),VIR,14,409,1604,2471,1828
St. Lucia,LCA,Female,FEM,"Virgin Islands, British",VGB,7,29,41,145,160
St. Lucia,LCA,Male,MAL,Anguilla,AIA,7,13,20,37,60
St. Lucia,LCA,Male,MAL,Antigua and Barbuda,ATG,73,108,147,194,169
St. Lucia,LCA,Male,MAL,Argentina,ARG,10,5,0,0,0
St. Lucia,LCA,Male,MAL,Aruba,ABW,23,23,22,14,21
St. Lucia,LCA,Male,MAL,"Bahamas, The",BHS,31,11,12,11,12
St. Lucia,LCA,Male,MAL,Barbados,BRB,143,700,1354,1340,1485
St. Lucia,LCA,Male,MAL,Belize,BLZ,0,0,0,0,0
St. Lucia,LCA,Male,MAL,Bolivia,BOL,0,0,2,0,0
St. Lucia,LCA,Male,MAL,Brazil,BRA,0,0,0,9,0
St. Lucia,LCA,Male,MAL,Cayman Islands,CYM,0,0,1,2,60
St. Lucia,LCA,Male,MAL,Chile,CHL,0,0,3,3,26
St. Lucia,LCA,Male,MAL,Colombia,COL,4,5,4,4,4
St. Lucia,LCA,Male,MAL,Costa Rica,CRI,0,0,0,0,0
St. Lucia,LCA,Male,MAL,Cuba,CUB,181,166,91,55,82
St. Lucia,LCA,Male,MAL,Dominica,DMA,39,42,45,56,85
St. Lucia,LCA,Male,MAL,Dominican Republic,DOM,471,395,323,257,186
St. Lucia,LCA,Male,MAL,Ecuador,ECU,0,1,2,2,1
St. Lucia,LCA,Male,MAL,El Salvador,SLV,0,0,0,0,0
St. Lucia,LCA,Male,MAL,Falkland Islands (Malvinas),FLK,0,0,0,0,0
St. Lucia,LCA,Male,MAL,French Guiana,GUF,259,980,1905,4272,5830
St. Lucia,LCA,Male,MAL,Grenada,GRD,96,70,47,43,76
St. Lucia,LCA,Male,MAL,Guadeloupe,GLP,45,89,172,372,307
St. Lucia,LCA,Male,MAL,Guatemala,GTM,0,0,0,0,0
St. Lucia,LCA,Male,MAL,Guyana,GUY,1,420,507,175,147
St. Lucia,LCA,Male,MAL,Haiti,HTI,6,16,21,29,41
St. Lucia,LCA,Male,MAL,Honduras,HND,0,0,0,0,0
St. Lucia,LCA,Male,MAL,Jamaica,JAM,80,62,45,42,124
St. Lucia,LCA,Male,MAL,Martinique,MTQ,162,361,44,739,818
St. Lucia,LCA,Male,MAL,Mexico,MEX,5,1,0,0,11
St. Lucia,LCA,Male,MAL,Montserrat,MSR,9,13,14,13,1
St. Lucia,LCA,Male,MAL,Netherlands Antilles,ANT,108,85,66,110,186
St. Lucia,LCA,Male,MAL,Nicaragua,NIC,0,0,0,0,0
St. Lucia,LCA,Male,MAL,Panama,PAN,0,0,0,0,1
St. Lucia,LCA,Male,MAL,Paraguay,PRY,0,0,2,0,0
St. Lucia,LCA,Male,MAL,Peru,PER,5,2,0,0,0
St. Lucia,LCA,Male,MAL,Puerto Rico,PRI,29,85,120,50,1079
St. Lucia,LCA,Male,MAL,St. Kitts and Nevis,KNA,61,47,44,23,29
St. Lucia,LCA,Male,MAL,St. Lucia,LCA,0,0,0,0,0
St. Lucia,LCA,Male,MAL,St. Vincent and the Grenadines,VCT,46,42,39,42,66
St. Lucia,LCA,Male,MAL,Suriname,SUR,4,3,2,2,3
St. Lucia,LCA,Male,MAL,Trinidad and Tobago,TTO,1971,1146,780,671,487
St. Lucia,LCA,Male,MAL,Turks and Caicos Islands,TCA,2,6,17,7,8
St. Lucia,LCA,Male,MAL,Uruguay,URY,2,0,2,2,3
St. Lucia,LCA,Male,MAL,"Venezuela, RB",VEN,17,0,33,33,11
St. Lucia,LCA,Male,MAL,Virgin Islands (U.S.),VIR,12,334,1286,2097,1634
St. Lucia,LCA,Male,MAL,"Virgin Islands, British",VGB,5,32,33,116,128
St. Lucia,LCA,Total,TOT,Anguilla,AIA,17,28,41,77,132
St. Lucia,LCA,Total,TOT,Antigua and Barbuda,ATG,152,215,301,411,382
St. Lucia,LCA,Total,TOT,Argentina,ARG,15,8,0,0,0
St. Lucia,LCA,Total,TOT,Aruba,ABW,88,84,79,38,51
St. Lucia,LCA,Total,TOT,"Bahamas, The",BHS,58,17,23,28,31
St. Lucia,LCA,Total,TOT,Barbados,BRB,398,1824,3462,3465,3970
St. Lucia,LCA,Total,TOT,Belize,BLZ,0,0,0,0,0
St. Lucia,LCA,Total,TOT,Bolivia,BOL,0,2,3,0,0
St. Lucia,LCA,Total,TOT,Brazil,BRA,0,0,0,17,0
St. Lucia,LCA,Total,TOT,Cayman Islands,CYM,0,0,2,5,117
St. Lucia,LCA,Total,TOT,Chile,CHL,1,0,6,5,60
St. Lucia,LCA,Total,TOT,Colombia,COL,8,9,9,9,12
St. Lucia,LCA,Total,TOT,Costa Rica,CRI,0,0,1,1,1
St. Lucia,LCA,Total,TOT,Cuba,CUB,280,254,142,88,114
St. Lucia,LCA,Total,TOT,Dominica,DMA,83,84,87,113,166
St. Lucia,LCA,Total,TOT,Dominican Republic,DOM,642,581,484,411,339
St. Lucia,LCA,Total,TOT,Ecuador,ECU,1,3,4,4,4
St. Lucia,LCA,Total,TOT,El Salvador,SLV,0,0,0,0,0
St. Lucia,LCA,Total,TOT,Falkland Islands (Malvinas),FLK,0,0,0,0,0
St. Lucia,LCA,Total,TOT,French Guiana,GUF,452,1700,3389,7886,12026
St. Lucia,LCA,Total,TOT,Grenada,GRD,200,142,92,92,172
St. Lucia,LCA,Total,TOT,Guadeloupe,GLP,88,147,338,762,685
St. Lucia,LCA,Total,TOT,Guatemala,GTM,0,0,0,0,0
St. Lucia,LCA,Total,TOT,Guyana,GUY,2,632,769,278,256
St. Lucia,LCA,Total,TOT,Haiti,HTI,13,31,39,53,72
St. Lucia,LCA,Total,TOT,Honduras,HND,0,0,0,0,0
St. Lucia,LCA,Total,TOT,Jamaica,JAM,168,119,90,85,259
St. Lucia,LCA,Total,TOT,Martinique,MTQ,375,747,91,1580,1894
St. Lucia,LCA,Total,TOT,Mexico,MEX,9,2,0,0,36
St. Lucia,LCA,Total,TOT,Montserrat,MSR,17,25,26,31,3
St. Lucia,LCA,Total,TOT,Netherlands Antilles,ANT,244,215,189,266,351
St. Lucia,LCA,Total,TOT,Nicaragua,NIC,0,0,0,0,0
St. Lucia,LCA,Total,TOT,Panama,PAN,0,0,0,0,4
St. Lucia,LCA,Total,TOT,Paraguay,PRY,0,0,3,0,0
St. Lucia,LCA,Total,TOT,Peru,PER,10,5,0,0,0
St. Lucia,LCA,Total,TOT,Puerto Rico,PRI,59,175,252,112,2350
St. Lucia,LCA,Total,TOT,St. Kitts and Nevis,KNA,87,68,64,48,55
St. Lucia,LCA,Total,TOT,St. Lucia,LCA,0,0,0,0,0
St. Lucia,LCA,Total,TOT,St. Vincent and the Grenadines,VCT,120,110,102,112,179
St. Lucia,LCA,Total,TOT,Suriname,SUR,8,5,3,4,6
St. Lucia,LCA,Total,TOT,Trinidad and Tobago,TTO,4058,2384,1536,1302,993
St. Lucia,LCA,Total,TOT,Turks and Caicos Islands,TCA,5,13,33,17,19
St. Lucia,LCA,Total,TOT,Uruguay,URY,8,7,5,5,8
St. Lucia,LCA,Total,TOT,"Venezuela, RB",VEN,29,0,74,65,25
St. Lucia,LCA,Total,TOT,Virgin Islands (U.S.),VIR,27,743,2890,4568,3461
St. Lucia,LCA,Total,TOT,"Virgin Islands, British",VGB,12,61,75,261,288
St. Vincent and the Grenadines,VCT,Female,FEM,Anguilla,AIA,20,31,44,85,151
St. Vincent and the Grenadines,VCT,Female,FEM,Antigua and Barbuda,ATG,102,140,151,179,204
St. Vincent and the Grenadines,VCT,Female,FEM,Argentina,ARG,0,0,0,0,0
St. Vincent and the Grenadines,VCT,Female,FEM,Aruba,ABW,136,127,120,143,94
St. Vincent and the Grenadines,VCT,Female,FEM,"Bahamas, The",BHS,55,8,4,7,8
St. Vincent and the Grenadines,VCT,Female,FEM,Barbados,BRB,535,1135,1848,2187,2563
St. Vincent and the Grenadines,VCT,Female,FEM,Belize,BLZ,0,0,0,0,3
St. Vincent and the Grenadines,VCT,Female,FEM,Bolivia,BOL,0,0,0,0,0
St. Vincent and the Grenadines,VCT,Female,FEM,Brazil,BRA,0,0,0,0,0
St. Vincent and the Grenadines,VCT,Female,FEM,Cayman Islands,CYM,0,0,0,4,116
St. Vincent and the Grenadines,VCT,Female,FEM,Chile,CHL,0,0,0,0,3
St. Vincent and the Grenadines,VCT,Female,FEM,Colombia,COL,0,0,0,0,0
St. Vincent and the Grenadines,VCT,Female,FEM,Costa Rica,CRI,0,0,0,0,0
St. Vincent and the Grenadines,VCT,Female,FEM,Cuba,CUB,209,183,107,69,67
St. Vincent and the Grenadines,VCT,Female,FEM,Dominica,DMA,91,63,37,28,40
St. Vincent and the Grenadines,VCT,Female,FEM,Dominican Republic,DOM,2,3,3,3,4
St. Vincent and the Grenadines,VCT,Female,FEM,Ecuador,ECU,0,0,0,0,0
St. Vincent and the Grenadines,VCT,Female,FEM,El Salvador,SLV,0,0,0,0,0
St. Vincent and the Grenadines,VCT,Female,FEM,Falkland Islands (Malvinas),FLK,0,0,0,0,0
St. Vincent and the Grenadines,VCT,Female,FEM,French Guiana,GUF,1,4,8,20,34
St. Vincent and the Grenadines,VCT,Female,FEM,Grenada,GRD,219,193,181,168,324
St. Vincent and the Grenadines,VCT,Female,FEM,Guadeloupe,GLP,42,87,175,386,373
St. Vincent and the Grenadines,VCT,Female,FEM,Guatemala,GTM,0,0,0,0,0
St. Vincent and the Grenadines,VCT,Female,FEM,Guyana,GUY,0,72,89,23,0
St. Vincent and the Grenadines,VCT,Female,FEM,Haiti,HTI,14,29,35,44,58
St. Vincent and the Grenadines,VCT,Female,FEM,Honduras,HND,0,0,0,0,1
St. Vincent and the Grenadines,VCT,Female,FEM,Jamaica,JAM,184,121,95,91,283
St. Vincent and the Grenadines,VCT,Female,FEM,Martinique,MTQ,1,2,97,5,6
St. Vincent and the Grenadines,VCT,Female,FEM,Mexico,MEX,0,2,0,0,1
St. Vincent and the Grenadines,VCT,Female,FEM,Montserrat,MSR,3,4,5,15,1
St. Vincent and the Grenadines,VCT,Female,FEM,Netherlands Antilles,ANT,286,271,257,325,79
St. Vincent and the Grenadines,VCT,Female,FEM,Nicaragua,NIC,0,0,0,0,0
St. Vincent and the Grenadines,VCT,Female,FEM,Panama,PAN,0,0,0,0,6
St. Vincent and the Grenadines,VCT,Female,FEM,Paraguay,PRY,0,0,0,0,0
St. Vincent and the Grenadines,VCT,Female,FEM,Peru,PER,0,0,0,1,0
St. Vincent and the Grenadines,VCT,Female,FEM,Puerto Rico,PRI,62,186,272,124,2616
St. Vincent and the Grenadines,VCT,Female,FEM,St. Kitts and Nevis,KNA,23,18,18,38,37
St. Vincent and the Grenadines,VCT,Female,FEM,St. Lucia,LCA,81,105,133,120,202
St. Vincent and the Grenadines,VCT,Female,FEM,St. Vincent and the Grenadines,VCT,0,0,0,0,0
St. Vincent and the Grenadines,VCT,Female,FEM,Suriname,SUR,0,0,0,0,0
St. Vincent and the Grenadines,VCT,Female,FEM,Trinidad and Tobago,TTO,4402,4983,7134,6356,4744
St. Vincent and the Grenadines,VCT,Female,FEM,Turks and Caicos Islands,TCA,5,13,34,19,21
St. Vincent and the Grenadines,VCT,Female,FEM,Uruguay,URY,0,0,0,0,0
St. Vincent and the Grenadines,VCT,Female,FEM,"Venezuela, RB",VEN,0,0,0,0,41
St. Vincent and the Grenadines,VCT,Female,FEM,Virgin Islands (U.S.),VIR,48,625,261,416,413
St. Vincent and the Grenadines,VCT,Female,FEM,"Virgin Islands, British",VGB,30,119,177,446,492
St. Vincent and the Grenadines,VCT,Male,MAL,Anguilla,AIA,15,27,42,77,126
St. Vincent and the Grenadines,VCT,Male,MAL,Antigua and Barbuda,ATG,95,141,226,326,314
St. Vincent and the Grenadines,VCT,Male,MAL,Argentina,ARG,1,0,0,0,0
St. Vincent and the Grenadines,VCT,Male,MAL,Aruba,ABW,49,48,45,87,45
St. Vincent and the Grenadines,VCT,Male,MAL,"Bahamas, The",BHS,64,13,8,18,19
St. Vincent and the Grenadines,VCT,Male,MAL,Barbados,BRB,299,924,1676,1654,1837
St. Vincent and the Grenadines,VCT,Male,MAL,Belize,BLZ,0,0,0,0,0
St. Vincent and the Grenadines,VCT,Male,MAL,Bolivia,BOL,0,0,0,0,0
St. Vincent and the Grenadines,VCT,Male,MAL,Brazil,BRA,0,0,0,1,0
St. Vincent and the Grenadines,VCT,Male,MAL,Cayman Islands,CYM,0,0,3,9,124
St. Vincent and the Grenadines,VCT,Male,MAL,Chile,CHL,0,0,0,0,2
St. Vincent and the Grenadines,VCT,Male,MAL,Colombia,COL,0,0,0,0,0
St. Vincent and the Grenadines,VCT,Male,MAL,Costa Rica,CRI,0,0,0,0,1
St. Vincent and the Grenadines,VCT,Male,MAL,Cuba,CUB,378,348,191,115,169
St. Vincent and the Grenadines,VCT,Male,MAL,Dominica,DMA,82,60,38,32,49
St. Vincent and the Grenadines,VCT,Male,MAL,Dominican Republic,DOM,5,4,3,1,0
